,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
210,a100000320,13-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,13-01-2018,05-04-2018,House Ads,FALSE,5,1,Yes
211,a100000321,14-01-2018,House Ads,personalization,TRUE,English,English,30-36 years,14-01-2018,26-01-2018,House Ads,FALSE,6,1,Yes
212,a100000322,15-01-2018,House Ads,personalization,TRUE,English,English,36-45 years,15-01-2018,15-03-2018,House Ads,FALSE,0,1,Yes
213,a100000323,16-01-2018,House Ads,personalization,TRUE,English,English,45-55 years,16-01-2018,22-04-2018,House Ads,FALSE,1,1,Yes
214,a100000324,17-01-2018,House Ads,personalization,TRUE,English,English,55+ years,17-01-2018,11-02-2018,House Ads,FALSE,2,1,Yes
215,a100000325,18-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,18-01-2018,23-01-2018,House Ads,FALSE,3,1,Yes
216,a100000326,19-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,19-01-2018,,House Ads,TRUE,4,1,Yes
217,a100000327,20-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,20-01-2018,,House Ads,TRUE,5,1,Yes
218,a100000328,21-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,21-01-2018,,House Ads,TRUE,6,1,Yes
219,a100000328,10-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,21-01-2018,,House Ads,TRUE,6,1,Yes
220,a100000329,22-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,22-01-2018,,House Ads,TRUE,0,1,Yes
221,a100000329,10-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,22-01-2018,,House Ads,TRUE,0,1,Yes
222,a100000330,23-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,23-01-2018,,House Ads,TRUE,1,1,Yes
223,a100000330,10-01-2018,Push,personalization,FALSE,English,English,24-30 years,23-01-2018,,House Ads,TRUE,1,1,Yes
224,a100000331,24-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,24-01-2018,,House Ads,TRUE,2,1,Yes
225,a100000331,10-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,24-01-2018,,House Ads,TRUE,2,1,Yes
226,a100000332,25-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,25-01-2018,,House Ads,TRUE,3,1,Yes
227,a100000332,10-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,25-01-2018,,House Ads,TRUE,3,1,Yes
228,a100000333,26-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,26-01-2018,,House Ads,TRUE,4,1,Yes
229,a100000333,10-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,26-01-2018,,House Ads,TRUE,4,1,Yes
230,a100000334,27-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,27-01-2018,,House Ads,TRUE,5,1,Yes
231,a100000334,10-01-2018,Push,personalization,FALSE,English,English,0-18 years,27-01-2018,,House Ads,TRUE,5,1,Yes
232,a100000335,28-01-2018,House Ads,personalization,TRUE,English,Spanish,19-24 years,28-01-2018,,House Ads,TRUE,6,1,No
233,a100000335,10-01-2018,Facebook,personalization,FALSE,Spanish,Spanish,19-24 years,28-01-2018,,House Ads,TRUE,6,1,Yes
234,a100000336,29-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,29-01-2018,,House Ads,TRUE,0,1,Yes
235,a100000336,10-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,29-01-2018,,House Ads,TRUE,0,1,Yes
236,a100000337,30-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,30-01-2018,09-02-2018,House Ads,FALSE,1,1,Yes
237,a100000337,10-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,30-01-2018,09-02-2018,House Ads,FALSE,1,1,Yes
238,a100000338,31-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,31-01-2018,29-04-2018,House Ads,FALSE,2,1,Yes
239,a100000338,10-01-2018,Facebook,personalization,FALSE,English,English,19-24 years,31-01-2018,29-04-2018,House Ads,FALSE,2,1,Yes
240,a100000339,11-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,11-01-2018,10-03-2018,House Ads,FALSE,3,1,Yes
241,a100000339,10-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,11-01-2018,10-03-2018,House Ads,FALSE,3,1,Yes
242,a100000340,12-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,12-01-2018,08-03-2018,House Ads,FALSE,4,1,Yes
243,a100000340,10-01-2018,House Ads,personalization,FALSE,English,English,0-18 years,12-01-2018,08-03-2018,House Ads,FALSE,4,1,Yes
244,a100000341,13-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,13-01-2018,17-04-2018,House Ads,FALSE,5,1,Yes
245,a100000341,10-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,13-01-2018,17-04-2018,House Ads,FALSE,5,1,Yes
246,a100000342,14-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,14-01-2018,01-03-2018,House Ads,FALSE,6,1,Yes
247,a100000342,10-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,14-01-2018,01-03-2018,House Ads,FALSE,6,1,Yes
248,a100000343,15-01-2018,House Ads,personalization,TRUE,English,English,30-36 years,15-01-2018,09-03-2018,House Ads,FALSE,0,1,Yes
249,a100000343,10-01-2018,Push,personalization,FALSE,English,English,30-36 years,15-01-2018,09-03-2018,House Ads,FALSE,0,1,Yes
250,a100000344,16-01-2018,House Ads,personalization,TRUE,English,English,36-45 years,16-01-2018,07-03-2018,House Ads,FALSE,1,1,Yes
251,a100000344,10-01-2018,House Ads,personalization,FALSE,English,English,36-45 years,16-01-2018,07-03-2018,House Ads,FALSE,1,1,Yes
252,a100000345,17-01-2018,House Ads,personalization,TRUE,English,Spanish,45-55 years,17-01-2018,08-02-2018,House Ads,FALSE,2,1,No
253,a100000345,10-01-2018,House Ads,personalization,FALSE,Spanish,Spanish,45-55 years,17-01-2018,08-02-2018,House Ads,FALSE,2,1,Yes
254,a100000346,18-01-2018,House Ads,personalization,TRUE,English,English,55+ years,18-01-2018,,House Ads,TRUE,3,1,Yes
255,a100000346,10-01-2018,House Ads,personalization,FALSE,English,English,55+ years,18-01-2018,,House Ads,TRUE,3,1,Yes
256,a100000347,19-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,19-01-2018,,House Ads,TRUE,4,1,Yes
257,a100000347,10-01-2018,Push,personalization,FALSE,English,English,0-18 years,19-01-2018,,House Ads,TRUE,4,1,Yes
258,a100000348,20-01-2018,House Ads,personalization,TRUE,English,German,19-24 years,20-01-2018,,House Ads,TRUE,5,1,No
259,a100000348,10-01-2018,Facebook,personalization,FALSE,German,German,19-24 years,20-01-2018,,House Ads,TRUE,5,1,Yes
260,a100000349,21-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,21-01-2018,04-03-2018,House Ads,FALSE,6,1,Yes
261,a100000349,10-01-2018,Instagram,personalization,FALSE,English,English,24-30 years,21-01-2018,04-03-2018,House Ads,FALSE,6,1,Yes
262,a100000350,22-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,22-01-2018,22-02-2018,House Ads,FALSE,0,1,Yes
263,a100000350,10-01-2018,Instagram,personalization,FALSE,English,English,0-18 years,22-01-2018,22-02-2018,House Ads,FALSE,0,1,Yes
264,a100000351,23-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,23-01-2018,22-04-2018,House Ads,FALSE,1,1,Yes
265,a100000351,10-01-2018,House Ads,personalization,FALSE,English,English,19-24 years,23-01-2018,22-04-2018,House Ads,FALSE,1,1,Yes
266,a100000352,24-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,24-01-2018,25-01-2018,House Ads,FALSE,2,1,Yes
267,a100000352,10-01-2018,House Ads,personalization,FALSE,English,English,24-30 years,24-01-2018,25-01-2018,House Ads,FALSE,2,1,Yes
268,a100000353,25-01-2018,House Ads,personalization,TRUE,English,German,0-18 years,25-01-2018,27-03-2018,House Ads,FALSE,3,1,No
269,a100000353,10-01-2018,House Ads,personalization,FALSE,German,German,0-18 years,25-01-2018,27-03-2018,House Ads,FALSE,3,1,Yes
270,a100000354,26-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,26-01-2018,25-03-2018,House Ads,FALSE,4,1,Yes
271,a100000355,27-01-2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,27-01-2018,17-02-2018,House Ads,FALSE,5,1,No
272,a100000356,28-01-2018,House Ads,personalization,TRUE,English,Spanish,0-18 years,28-01-2018,01-03-2018,House Ads,FALSE,6,1,No
273,a100000357,29-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,29-01-2018,20-02-2018,House Ads,FALSE,0,1,Yes
274,a100000358,30-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,30-01-2018,,House Ads,TRUE,1,1,Yes
275,a100000359,31-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,31-01-2018,,House Ads,TRUE,2,1,Yes
276,a100000360,11-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,11-01-2018,24-02-2018,House Ads,FALSE,3,1,Yes
277,a100000361,12-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,12-01-2018,21-02-2018,House Ads,FALSE,4,1,Yes
278,a100000362,13-01-2018,House Ads,control,TRUE,English,German,0-18 years,13-01-2018,12-02-2018,House Ads,FALSE,5,1,No
279,a100000363,14-01-2018,House Ads,control,TRUE,English,English,19-24 years,14-01-2018,18-02-2018,House Ads,FALSE,6,1,Yes
280,a100000364,15-01-2018,House Ads,control,TRUE,English,English,24-30 years,15-01-2018,17-03-2018,House Ads,FALSE,0,1,Yes
281,a100000365,16-01-2018,House Ads,control,TRUE,English,English,30-36 years,16-01-2018,29-03-2018,House Ads,FALSE,1,1,Yes
282,a100000366,17-01-2018,House Ads,control,TRUE,English,Spanish,36-45 years,17-01-2018,16-02-2018,House Ads,FALSE,2,1,No
283,a100000367,18-01-2018,House Ads,control,TRUE,English,English,45-55 years,18-01-2018,10-02-2018,House Ads,FALSE,3,1,Yes
284,a100000368,19-01-2018,House Ads,control,TRUE,English,English,55+ years,19-01-2018,06-04-2018,House Ads,FALSE,4,1,Yes
285,a100000369,20-01-2018,House Ads,control,TRUE,English,English,0-18 years,20-01-2018,,House Ads,TRUE,5,1,Yes
286,a100000370,21-01-2018,House Ads,control,TRUE,English,English,19-24 years,21-01-2018,,House Ads,TRUE,6,1,Yes
287,a100000371,22-01-2018,House Ads,control,TRUE,English,Arabic,24-30 years,22-01-2018,,House Ads,TRUE,0,1,No
288,a100000372,23-01-2018,House Ads,control,TRUE,English,English,30-36 years,23-01-2018,,House Ads,TRUE,1,1,Yes
289,a100000373,24-01-2018,House Ads,control,TRUE,English,English,36-45 years,24-01-2018,,House Ads,TRUE,2,1,Yes
290,a100000374,25-01-2018,House Ads,control,TRUE,English,German,45-55 years,25-01-2018,,House Ads,TRUE,3,1,No
291,a100000375,26-01-2018,House Ads,control,TRUE,English,Spanish,55+ years,26-01-2018,,House Ads,TRUE,4,1,No
292,a100000376,27-01-2018,House Ads,control,TRUE,English,Spanish,0-18 years,27-01-2018,,House Ads,TRUE,5,1,No
293,a100000377,28-01-2018,House Ads,control,TRUE,English,English,19-24 years,28-01-2018,,House Ads,TRUE,6,1,Yes
294,a100000378,29-01-2018,House Ads,control,TRUE,English,English,24-30 years,29-01-2018,09-04-2018,House Ads,FALSE,0,1,Yes
295,a100000379,30-01-2018,House Ads,control,TRUE,English,Spanish,30-36 years,30-01-2018,23-03-2018,House Ads,FALSE,1,1,No
296,a100000380,31-01-2018,House Ads,control,TRUE,English,English,36-45 years,31-01-2018,09-05-2018,House Ads,FALSE,2,1,Yes
297,a100000381,11-01-2018,House Ads,control,TRUE,English,English,45-55 years,11-01-2018,20-03-2018,House Ads,FALSE,3,1,Yes
298,a100000382,12-01-2018,House Ads,control,TRUE,English,English,55+ years,12-01-2018,05-02-2018,House Ads,FALSE,4,1,Yes
299,a100000383,13-01-2018,House Ads,control,TRUE,English,English,0-18 years,13-01-2018,19-03-2018,House Ads,FALSE,5,1,Yes
300,a100000384,14-01-2018,House Ads,control,TRUE,English,English,19-24 years,14-01-2018,28-01-2018,House Ads,FALSE,6,1,Yes
301,a100000385,15-01-2018,House Ads,control,TRUE,English,English,24-30 years,15-01-2018,22-03-2018,House Ads,FALSE,0,1,Yes
302,a100000386,16-01-2018,House Ads,control,TRUE,English,English,30-36 years,16-01-2018,01-02-2018,House Ads,FALSE,1,1,Yes
303,a100000387,17-01-2018,House Ads,control,TRUE,English,Spanish,36-45 years,17-01-2018,03-02-2018,House Ads,FALSE,2,1,No
304,a100000388,18-01-2018,House Ads,control,TRUE,English,German,45-55 years,18-01-2018,31-03-2018,House Ads,FALSE,3,1,No
305,a100000389,19-01-2018,House Ads,control,TRUE,English,English,55+ years,19-01-2018,19-04-2018,House Ads,FALSE,4,1,Yes
306,a100000390,20-01-2018,House Ads,control,TRUE,English,Arabic,0-18 years,20-01-2018,31-01-2018,House Ads,FALSE,5,1,No
307,a100000391,21-01-2018,House Ads,control,TRUE,English,English,19-24 years,21-01-2018,03-04-2018,House Ads,FALSE,6,1,Yes
308,a100000392,22-01-2018,House Ads,control,TRUE,English,English,24-30 years,22-01-2018,16-02-2018,House Ads,FALSE,0,1,Yes
309,a100000393,23-01-2018,House Ads,control,TRUE,English,English,30-36 years,23-01-2018,28-03-2018,House Ads,FALSE,1,1,Yes
310,a100000394,24-01-2018,House Ads,control,TRUE,English,English,36-45 years,24-01-2018,20-02-2018,House Ads,FALSE,2,1,Yes
311,a100000395,25-01-2018,House Ads,control,TRUE,English,English,45-55 years,25-01-2018,,House Ads,TRUE,3,1,Yes
312,a100000396,26-01-2018,House Ads,control,TRUE,English,Spanish,55+ years,26-01-2018,,House Ads,TRUE,4,1,No
313,a100000397,27-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,27-01-2018,,House Ads,TRUE,5,1,Yes
314,a100000398,28-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,28-01-2018,05-02-2018,House Ads,FALSE,6,1,Yes
315,a100000399,29-01-2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,29-01-2018,09-03-2018,House Ads,FALSE,0,1,No
316,a100000400,30-01-2018,House Ads,personalization,TRUE,English,English,30-36 years,30-01-2018,08-04-2018,House Ads,FALSE,1,1,Yes
317,a100000401,31-01-2018,House Ads,personalization,TRUE,English,Arabic,36-45 years,31-01-2018,19-04-2018,House Ads,FALSE,2,1,No
318,a100000402,11-01-2018,House Ads,personalization,TRUE,English,English,45-55 years,11-01-2018,25-02-2018,House Ads,FALSE,3,1,Yes
319,a100000403,13-01-2018,House Ads,personalization,TRUE,English,English,55+ years,13-01-2018,24-01-2018,House Ads,FALSE,5,1,Yes
320,a100000404,14-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,14-01-2018,22-01-2018,House Ads,FALSE,6,1,Yes
321,a100000405,15-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,15-01-2018,08-04-2018,House Ads,FALSE,0,1,Yes
322,a100000406,16-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,16-01-2018,13-03-2018,House Ads,FALSE,1,1,Yes
323,a100000407,17-01-2018,House Ads,personalization,TRUE,English,Spanish,0-18 years,17-01-2018,,House Ads,TRUE,2,1,No
324,a100000408,18-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,18-01-2018,,House Ads,TRUE,3,1,Yes
325,a100000409,19-01-2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,19-01-2018,,House Ads,TRUE,4,1,No
326,a100000410,20-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,20-01-2018,,House Ads,TRUE,5,1,Yes
327,a100000411,22-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,22-01-2018,,House Ads,TRUE,0,1,Yes
328,a100000412,23-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,23-01-2018,,House Ads,TRUE,1,1,Yes
329,a100000413,24-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,24-01-2018,,House Ads,TRUE,2,1,Yes
330,a100000414,25-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,25-01-2018,,House Ads,TRUE,3,1,Yes
331,a100000415,26-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,26-01-2018,,House Ads,TRUE,4,1,Yes
332,a100000416,27-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,27-01-2018,,House Ads,TRUE,5,1,Yes
333,a100000417,28-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,28-01-2018,,House Ads,TRUE,6,1,Yes
334,a100000418,29-01-2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,29-01-2018,,House Ads,TRUE,0,1,No
335,a100000419,30-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,30-01-2018,,House Ads,TRUE,1,1,Yes
336,a100000420,31-01-2018,House Ads,personalization,TRUE,English,Spanish,19-24 years,31-01-2018,,House Ads,TRUE,2,1,No
337,a100000494,11-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,11-01-2018,,House Ads,TRUE,3,1,Yes
338,a100000495,13-01-2018,House Ads,personalization,TRUE,English,English,30-36 years,13-01-2018,,House Ads,TRUE,5,1,Yes
339,a100000496,14-01-2018,House Ads,personalization,TRUE,English,English,36-45 years,14-01-2018,,House Ads,TRUE,6,1,Yes
340,a100000497,15-01-2018,House Ads,personalization,TRUE,English,English,45-55 years,15-01-2018,,House Ads,TRUE,0,1,Yes
341,a100000498,16-01-2018,House Ads,personalization,TRUE,English,English,55+ years,16-01-2018,,House Ads,TRUE,1,1,Yes
342,a100000499,17-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,17-01-2018,,House Ads,TRUE,2,1,Yes
343,a100000500,18-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,18-01-2018,,House Ads,TRUE,3,1,Yes
344,a100000509,20-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,20-01-2018,,House Ads,TRUE,5,1,Yes
345,a100000510,21-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,21-01-2018,,House Ads,TRUE,6,1,Yes
346,a100000511,22-01-2018,House Ads,personalization,TRUE,English,German,19-24 years,22-01-2018,,House Ads,TRUE,0,1,No
347,a100000512,24-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,24-01-2018,,House Ads,TRUE,2,1,Yes
348,a100000513,25-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,25-01-2018,,House Ads,TRUE,3,1,Yes
349,a100000514,26-01-2018,House Ads,personalization,TRUE,English,English,19-24 years,26-01-2018,,House Ads,TRUE,4,1,Yes
350,a100000515,27-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,27-01-2018,,House Ads,TRUE,5,1,Yes
351,a100000523,28-01-2018,House Ads,personalization,TRUE,English,English,0-18 years,28-01-2018,,House Ads,TRUE,6,1,Yes
352,a100000524,30-01-2018,House Ads,personalization,TRUE,English,Spanish,19-24 years,30-01-2018,,House Ads,TRUE,1,1,No
353,a100000525,31-01-2018,House Ads,personalization,TRUE,English,English,24-30 years,31-01-2018,,House Ads,TRUE,2,1,Yes
354,a100000526,01-01-2018,Email,personalization,TRUE,Arabic,Arabic,0-18 years,01-01-2018,,Email,TRUE,0,4,Yes
355,a100000527,02-01-2018,Push,personalization,TRUE,English,English,19-24 years,02-01-2018,,Push,TRUE,1,5,Yes
356,a100000528,03-01-2018,Facebook,personalization,TRUE,English,English,24-30 years,03-01-2018,,Facebook,TRUE,2,3,Yes
357,a100000529,04-01-2018,Instagram,personalization,TRUE,English,English,0-18 years,04-01-2018,,Instagram,TRUE,3,2,Yes
358,a100000530,05-01-2018,Email,personalization,TRUE,Arabic,Arabic,19-24 years,05-01-2018,,Email,TRUE,4,4,Yes
359,a100000531,06-01-2018,Push,personalization,TRUE,English,English,24-30 years,06-01-2018,,Push,TRUE,5,5,Yes
360,a100000532,07-01-2018,Facebook,personalization,TRUE,English,English,30-36 years,07-01-2018,,Facebook,TRUE,6,3,Yes
361,a100000533,08-01-2018,Instagram,personalization,TRUE,English,English,36-45 years,08-01-2018,,Instagram,TRUE,0,2,Yes
362,a100000534,09-01-2018,Email,personalization,FALSE,English,English,45-55 years,09-01-2018,,Email,TRUE,1,4,Yes
363,a100000535,10-01-2018,Push,personalization,TRUE,English,English,55+ years,10-01-2018,,Push,TRUE,2,5,Yes
364,a100000536,11-01-2018,Facebook,personalization,TRUE,English,English,0-18 years,11-01-2018,26-03-2018,Facebook,FALSE,3,3,Yes
365,a100000537,12-01-2018,Instagram,personalization,TRUE,English,English,19-24 years,12-01-2018,25-02-2018,Instagram,FALSE,4,2,Yes
366,a100000538,13-01-2018,Email,personalization,TRUE,Arabic,Arabic,24-30 years,13-01-2018,23-01-2018,Email,FALSE,5,4,Yes
367,a100000539,14-01-2018,Push,personalization,TRUE,English,English,0-18 years,14-01-2018,28-02-2018,Push,FALSE,6,5,Yes
368,a100000540,15-01-2018,Facebook,personalization,TRUE,English,English,19-24 years,15-01-2018,25-03-2018,Facebook,FALSE,0,3,Yes
369,a100000541,16-01-2018,Instagram,personalization,TRUE,English,English,24-30 years,16-01-2018,12-03-2018,Instagram,FALSE,1,2,Yes
370,a100000542,17-01-2018,Email,personalization,TRUE,English,English,0-18 years,17-01-2018,12-02-2018,Email,FALSE,2,4,Yes
371,a100000543,18-01-2018,Push,personalization,TRUE,English,English,19-24 years,18-01-2018,27-04-2018,Push,FALSE,3,5,Yes
